version,isuserpro,isuserstaff,haspaywall,israted,isoriginal,hascustomaudio,hascustomvideo,ncomments,nfavorites,nviews,nratings,rating,license,licenseurl,genres,groups,tags,songname,title,subtitle,artistname,composername,publisher,complexity,ntracks,tracks,songlength,songlengthseconds,songlengthbars,songlengthbeats,nnotes,notesperbar,nannotations,nlyrics,haslyrics,ntokens,pitchclassentropy,scaleconsistency,grooveconsistency,bestpath,isbestpath,bestarrangement,isbestarrangement,bestuniquearrangement,isbestuniquearrangement,subsetrated,subsetdeduplicated,subsetrateddeduplicated,path_metadata,hasmetadata_isuserpublisher_isofficial_isdraft_hasannotations_subsetall
3.01,True,False,False,False,False,False,False,0,0,3,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,Red Lyon Hornpipe,Red Lyon Hornpipe,,Misc tunes,,,1,1,0,23040,28.8000287985744,8,24,80,10.0,3,0,False,83,2.48309656688988,1.0,0.9409722222222222,/data2/zachary/musescore/data/Y/T/QmYTrMnu1wWnKcxXbDpVCyaDPGq3GiPQ7GTbKvnDXg7Ya4.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,False,False,False,./data/U/d/QmUdLpKnFxvjDa68Zza4ZP8VAFDXbYF9oqeNCAA2qN7Zis.json./metadata/3/4969693.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,0,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,Parry's Waltz. JJo.121,Parry's Waltz. JJo.121,,Misc tunes,,,1,1,0,46080,31.999999999564444,70,193,258,3.6857142857142855,3,0,False,261,2.70616152129333,0.992248062015504,0.9019097222222222,/data2/zachary/musescore/data/Q/w/QmQwW8CR2dPmhRsx7MtLP8gu5nm8Dwkqm1i9nvKgFa417p.mscz,False,/data2/zachary/musescore/data/Q/w/QmQwW8CR2dPmhRsx7MtLP8gu5nm8Dwkqm1i9nvKgFa417p.mscz,False,/data2/zachary/musescore/data/Q/w/QmQwW8CR2dPmhRsx7MtLP8gu5nm8Dwkqm1i9nvKgFa417p.mscz,False,False,False,False,./data/S/T/QmSTpjuKBD5U4Dpe2EWPRrcX1kNvv6gVQPG1nMu97AGNyN.json./metadata/3/5025501.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,16,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,No Surrender,No Surrender,,Misc tunes,,,1,1,0,46080,23.99999999968,32,192,156,4.875,3,0,False,159,2.4523063396960607,1.0,0.9401041666666666,/data2/zachary/musescore/data/Y/T/QmYTrMnu1wWnKcxXbDpVCyaDPGq3GiPQ7GTbKvnDXg7Ya4.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,False,False,False,./data/N/U/QmNUGdCMVU4mCLeXaUiQgfHPcztWxNFiaZ5etS8wweHmC5.json./metadata/3/4854304.json,TrueFalseFalseFalseTrueTrue
3.01,False,False,False,False,True,False,False,0,1,76,0,0.0,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,,,,Winter Moon,Winter Moon,,Magic38,Erik Dralle,,0,5,56-56-57-58-60,93120,161.66666666240047,50,195,740,14.8,133,0,False,873,3.2557030641967866,0.8378378378378378,0.94921875,/data2/zachary/musescore/data/V/v/QmVvUiEe8tdR46paX8YAMavxoUfJQhiWmhZ3Uk7YDaPR53.mscz,False,/data2/zachary/musescore/data/Y/x/QmYxUc9uMVYkVcBMT5uW64HMivx51PRsaB4eEaL6sFyy6T.mscz,True,/data2/zachary/musescore/data/Y/x/QmYxUc9uMVYkVcBMT5uW64HMivx51PRsaB4eEaL6sFyy6T.mscz,True,False,True,False,./data/Y/x/QmYxUc9uMVYkVcBMT5uW64HMivx51PRsaB4eEaL6sFyy6T.json./metadata/1/5869121.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,1,8,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,Gloomy Winter,The Gloomy Winter's Night. RH.482,Theme from The Piano! RH.482,Misc tunes,,,1,1,0,23040,57.5998847972928,12,24,93,7.75,4,0,False,97,2.597799559508219,0.989247311827957,0.921875,/data2/zachary/musescore/data/P/N/QmPNBRTuFiSJAgTZci7ZPvfuNmUiaooEaQ5Bss4mYDEGpw.mscz,False,/data2/zachary/musescore/data/d/J/QmdJrWpaDA4bLDLQArfSuxV2s369E38QvHD49VoXBd6wG8.mscz,False,/data2/zachary/musescore/data/P/x/QmPxcAF6dZGSN17iAZeYgemNYn2Dtva7hRbE5JgzGDUqCK.mscz,False,False,False,False,./data/e/e/QmeegsCuBd2wtT6dnYWFKGbNnMLH3Mexqu2zXUDmosSBN5.json./metadata/1/5072060.json,TrueFalseFalseFalseTrueTrue
2.06,False,False,False,False,False,False,False,0,9,1184,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,soundtrack,,,yosuga no sora - kioku,Yosuga no Sora-So sweet Sorrow,,Misc Soundtrack,Bruno Wen-li,,0,2,40-46,74400,110.71428571138604,39,156,451,11.564102564102564,1,0,False,452,2.3912460748947546,1.0,0.950109649122807,/data2/zachary/musescore/data/U/k/QmUk9GqRixqbpXwLedi3DdXkTCyG2aw2TnyXvhF75C2hET.mscz,False,/data2/zachary/musescore/data/S/U/QmSUYfcR4ixT4m6ZzBKqJBPnZssCYBwxRgze33j5REVJsX.mscz,True,/data2/zachary/musescore/data/S/U/QmSUYfcR4ixT4m6ZzBKqJBPnZssCYBwxRgze33j5REVJsX.mscz,True,False,True,False,./data/S/U/QmSUYfcR4ixT4m6ZzBKqJBPnZssCYBwxRgze33j5REVJsX.json./metadata/3/1154231.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,3,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,Oh My Foot,Oh My Foot,,Misc tunes,,,1,1,0,32160,33.49999999913458,18,68,109,6.055555555555555,3,0,False,112,2.787080133425698,0.9724770642201837,0.9466145833333334,/data2/zachary/musescore/data/Y/T/QmYTrMnu1wWnKcxXbDpVCyaDPGq3GiPQ7GTbKvnDXg7Ya4.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,False,False,False,./data/V/x/QmVxNHWqtztEgDSL11StAdu2EnaWGdAYFLwqo1ZmD2gjmV.json./metadata/8/4582617.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,2,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,The Crooked Road To Dublin,the crooked road to Dublin,,Misc tunes,,,1,1,0,61440,127.99999999349332,32,64,228,7.125,3,0,False,231,2.3737981658515888,1.0,0.9778645833333334,/data2/zachary/musescore/data/W/s/QmWsPzL2dCoeUk8BNjmPsRiZ2D45euV8PDiRn3WWeYbgCg.mscz,False,/data2/zachary/musescore/data/a/a/QmaaM6wdGyeZVhaymVtd1ccGTzcRJVfqFyhRCJyWacAg48.mscz,False,/data2/zachary/musescore/data/Q/8/QmQ8Rqcp539Cc5rHiT8sWffZCJhMSMLnTsTkFERpQWY1PT.mscz,False,False,False,False,./data/f/S/QmfSJd1p5ctsHT5t8mHWf2BcqXfUNim4Ao1NLQAYSTwfFn.json./metadata/8/4963124.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,16,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,classical,,,Faithful Shepherd feed me,Faithful Shepherd feed me - Thomas Benson Pollock,,Thomas Benson Pollock,Friedrich Silcher 1841,,0,2,0-0,15360,15.999999999586668,8,8,102,12.75,2,0,False,104,2.707372154821327,1.0,0.9635416666666666,/data2/zachary/musescore/data/Y/E/QmYELiFvfqRjXzgy9LfYbeyDoJi5uea7ZscXMeuBfhkYWF.mscz,False,/data2/zachary/musescore/data/Q/p/QmQpcAyYcUmEfUgdQD2gyitSfraE26r6vpnzxcvcTbYp5o.mscz,True,/data2/zachary/musescore/data/Q/p/QmQpcAyYcUmEfUgdQD2gyitSfraE26r6vpnzxcvcTbYp5o.mscz,True,False,True,False,./data/Q/p/QmQpcAyYcUmEfUgdQD2gyitSfraE26r6vpnzxcvcTbYp5o.json./metadata/1/5779881.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,7,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,Tam's Hunting Horn,Tam's Hunting Horn,,Misc tunes,Joe Buchanan's Scottish Tome - Page 290.1,,1,1,0,56400,29.37499999960833,44,236,184,4.181818181818182,4,0,False,188,2.572455626836751,1.0,0.9058908045977012,/data2/zachary/musescore/data/V/p/QmVpdcjWdND2L9S47zwYHzUVhhShG2gqGjqCQeuhZMstXB.mscz,False,/data2/zachary/musescore/data/V/p/QmVpdcjWdND2L9S47zwYHzUVhhShG2gqGjqCQeuhZMstXB.mscz,False,/data2/zachary/musescore/data/b/8/Qmb8MMQDCEi19LK4P8u8PLJQj2DN3cv3SyGLYmQCVpDbNs.mscz,False,False,False,False,./data/a/D/QmaDVc15rujhjxRQXstsy8p9PhHCzdhZi49WjGU8xqPKRp.json./metadata/1/4806732.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,1,9,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,classical,,,Ego pro te rogavi,Ego pro te rogavi - Jacobus Clemens non Papa,,Jacobus Clemens non Papa,Ego pro te rogavi - Clemens non Papa,,0,4,73-73-73-73,231360,275.46759920028023,60,242,610,10.166666666666666,38,481,True,1129,2.830879234760696,0.9884868421052632,0.9875700280112044,/data2/zachary/musescore/data/U/4/QmU4WtSK65WsKfYZ7iRgCCHgGhdWXfCtDUxxQArH2gZF3T.mscz,True,/data2/zachary/musescore/data/U/4/QmU4WtSK65WsKfYZ7iRgCCHgGhdWXfCtDUxxQArH2gZF3T.mscz,True,/data2/zachary/musescore/data/U/4/QmU4WtSK65WsKfYZ7iRgCCHgGhdWXfCtDUxxQArH2gZF3T.mscz,True,False,True,False,./data/U/4/QmU4WtSK65WsKfYZ7iRgCCHgGhdWXfCtDUxxQArH2gZF3T.json./metadata/7/5764306.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,1,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,Kiley's,Kiley's,,Misc tunes,,,1,1,0,69840,72.74999999812063,36,146,236,6.555555555555555,5,0,False,241,2.6750242274466727,1.0,0.9421296296296297,/data2/zachary/musescore/data/Y/T/QmYTrMnu1wWnKcxXbDpVCyaDPGq3GiPQ7GTbKvnDXg7Ya4.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,False,False,False,./data/Z/5/QmZ5JhB22K8pZMC89dYgpXp3pMX7EpD3KofGdBjrSBab1H.json./metadata/7/5014934.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,1,174,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,classical,,,Madonna sua mercé pur una sera,Madonna sua mercé pur una sera - Luca Marenzio,2018 Ed. Marcos Mato,Luca Marenzio,Luca Marenzio (1556 - 1599)1º Libro di Madrigali a quattro voci (Venetia 1592),,0,4,0-0-0-0,116640,241.49999998776127,32,122,668,20.875,7,509,True,1184,2.9791951118435853,0.955177743431221,0.9586805555555556,/data2/zachary/musescore/data/N/r/QmNr7BnAWve2kcCe6UMXzYypVeUMD45WuZE5CRMA2qAzH4.mscz,False,/data2/zachary/musescore/data/c/R/QmcR1x1zLGS9fQWTeUkqSqeRiXZUuQcSTkYEmrZo8YPqtz.mscz,True,/data2/zachary/musescore/data/c/R/QmcR1x1zLGS9fQWTeUkqSqeRiXZUuQcSTkYEmrZo8YPqtz.mscz,True,False,True,False,./data/c/R/QmcR1x1zLGS9fQWTeUkqSqeRiXZUuQcSTkYEmrZo8YPqtz.json./metadata/7/5745658.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,5,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,classical,,,Angels come on joyous pinion,Angels come on joyous pinion - Regent Square Henry T. Smart,,Regent Square Henry T. Smart,13th Century Melody,,0,2,0-0,59520,67.63630214540368,31,59,143,4.612903225806452,2,0,False,145,2.7795398009129206,0.9424460431654677,0.989247311827957,/data2/zachary/musescore/data/e/j/QmejRnPuYZG4xQb12aKuou7Hr5EjgGxMsxHFp8SFuABZLz.mscz,False,/data2/zachary/musescore/data/e/j/QmejRnPuYZG4xQb12aKuou7Hr5EjgGxMsxHFp8SFuABZLz.mscz,False,/data2/zachary/musescore/data/R/G/QmRG6hcJbeZQKY1sVoaXzjj4aMhySuVqYFjwsmWGpw9VX8.mscz,True,False,True,False,./data/R/G/QmRG6hcJbeZQKY1sVoaXzjj4aMhySuVqYFjwsmWGpw9VX8.json./metadata/8/5717416.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,3,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,The Lea Rig,The Lea Rig,,Misc tunes,,,1,1,0,34560,35.99999999907,20,73,81,4.05,3,0,False,84,2.651169447388718,1.0,0.9363425925925926,/data2/zachary/musescore/data/Y/T/QmYTrMnu1wWnKcxXbDpVCyaDPGq3GiPQ7GTbKvnDXg7Ya4.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,False,False,False,./data/b/q/QmbqSQmSBYh4n7ZG1mgYfbBNh9as974xNMx6psEogXoef7.json./metadata/5/5043903.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,3,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,Pity Me,Pity Me,,Misc tunes,,,1,1,0,61440,63.99999999834667,36,132,250,6.944444444444445,3,0,False,253,2.775249529308617,0.976,0.9544270833333334,/data2/zachary/musescore/data/Y/T/QmYTrMnu1wWnKcxXbDpVCyaDPGq3GiPQ7GTbKvnDXg7Ya4.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,False,False,False,./data/S/8/QmS8hsUemDAzXPE1LpDKxvB22HUhith8XdTHRGGTueseEJ.json./metadata/6/4672377.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,3,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,folk,,,rocky road to dublin,The ROCKY ROAD TO DUBLIN,,Misc Traditional,,,1,1,0,68640,35.74999999952333,32,286,206,6.4375,29,0,False,235,2.751663964613776,0.9902912621359224,0.9023809523809524,/data2/zachary/musescore/data/f/V/QmfVmPpVb8LWuSZY2X74okJTToNzy2KgoKcE3QuwNzKJJM.mscz,False,/data2/zachary/musescore/data/c/Z/QmcZMwAcizva5KbmUNguontmfmbC7XToJ3bf8Q36tZfVkL.mscz,False,/data2/zachary/musescore/data/f/J/QmfJQJAQH4ZzsB2RATyr6UMuAFKeaq3ZAxryHMNNZyQ3g9.mscz,False,False,False,False,./data/Y/S/QmYSr33P2NdC4CtQvB7vikXHewXr89NcfZdnecQzG6NQ6S.json./metadata/6/4953430.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,2,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,You Rogue You Dar'n't Meddle Me,You Rogue You Dar'n't Meddle Me,,Misc tunes,,,1,1,0,31200,32.499999999160416,17,65,118,6.941176470588236,2,0,False,120,2.6852593187441705,1.0,0.9713541666666666,/data2/zachary/musescore/data/R/t/QmRtX6cKkKQ6HpKPrT9iLhp4Y6f2VU8DFFjuvs1XN27jna.mscz,False,/data2/zachary/musescore/data/P/w/QmPwahFweNKRHkhwceHaz9zZaWTWDXBKbWFYae3m4opRRZ.mscz,False,/data2/zachary/musescore/data/W/J/QmWJLLHRt5KTA4qqspAftYeApT5WFhWmesSNUvL5QkQz9Q.mscz,False,False,False,False,./data/R/g/QmRgDFfBarR8mnDRNVrHu5DwDufn1FxpZWzyDMaQMCUFwC.json./metadata/0/4939410.json,TrueFalseFalseFalseTrueTrue
2.06,False,False,False,False,False,False,False,0,0,15,0,0.0,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,,,,,Space Bass Madness,,,Macroz Gallardo,,0,1,57,22560,23.49999999939292,14,50,116,8.285714285714286,34,0,False,150,1.1841666466356398,1.0,0.7161458333333333,/data2/zachary/musescore/data/U/W/QmUWZYiDzKDpafmjF4pnRVVAW8u3cfUXxg4drjjcFMYnRw.mscz,False,/data2/zachary/musescore/data/Y/6/QmY6acJoct6NkJccRHaJ93FZ1wuhSLpeCQNmzeFUYP63CS.mscz,False,/data2/zachary/musescore/data/X/C/QmXCwGzniXjithpReYG8surSs9c7ZFb7obaZciQRoiximG.mscz,True,False,True,False,./data/X/C/QmXCwGzniXjithpReYG8surSs9c7ZFb7obaZciQRoiximG.json./metadata/6/5337390.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,1,33,0,0.0,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,,,luithandschriftthysius-lied,,Vestiva i colli (LHS.Th.04.149),Lied / LHS.Th.04.149,,Naar origineel van da Palestrina Giovanni Pierluigi (ca. 15251594),,0,1,25,133440,185.3333333284941,71,278,135,1.9014084507042253,1,0,False,136,2.758204527311728,0.9555555555555556,0.9888285024154588,/data2/zachary/musescore/data/f/L/QmfL2XsaGgN73ELu4SgZehdHS4wSaKjLqmTZwPjER66tmK.mscz,False,/data2/zachary/musescore/data/P/e/QmPehuu67S1Hmy6xFQBsRKw2rSbUWTHXpBpAbuEaRHRZi7.mscz,False,/data2/zachary/musescore/data/W/K/QmWKHnRn7UNUmWGJN2V7Jgo2epePnBjT5XGPFe3foReesf.mscz,True,False,True,False,./data/W/K/QmWKHnRn7UNUmWGJN2V7Jgo2epePnBjT5XGPFe3foReesf.json./metadata/2/5629093.json,TrueFalseFalseFalseTrueTrue
3.01,False,False,False,False,True,False,False,0,0,30,0,0.0,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,,,,Sonatina in Db Major,Sonatina in Db Major,,CodeDummyPoonders,alwaysPoonderingDavidDaDummy,,2,1,0,95520,94.7619047594605,50,200,1170,23.4,34,0,False,1204,2.8394707574129767,0.9863247863247864,0.98171768707483,/data2/zachary/musescore/data/P/M/QmPMQT5T7bMiFTa9EVyZqPVJieRGqnXoArFAYhPSBZ1FjD.mscz,False,/data2/zachary/musescore/data/P/M/QmPMQT5T7bMiFTa9EVyZqPVJieRGqnXoArFAYhPSBZ1FjD.mscz,False,/data2/zachary/musescore/data/X/d/QmXduaFie7nNss2ErH7BJ126p2jM8kbTb9iLjSkCMuWoXE.mscz,True,False,True,False,./data/X/d/QmXduaFie7nNss2ErH7BJ126p2jM8kbTb9iLjSkCMuWoXE.json./metadata/1/5986704.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,11,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,Winster Gallop,Traditional music - Winster Gallop,,Misc tunes,Trad.,,1,1,0,30720,31.999999999173333,32,64,114,3.5625,4,0,False,118,2.765963196266183,1.0,0.953125,/data2/zachary/musescore/data/T/A/QmTAE7k45nHcoGCEVqAEDPcq3xpRjJ8uWoVdskM4gtiHAN.mscz,False,/data2/zachary/musescore/data/T/A/QmTAE7k45nHcoGCEVqAEDPcq3xpRjJ8uWoVdskM4gtiHAN.mscz,False,/data2/zachary/musescore/data/P/p/QmPpBiaNfZ82ppTYwdQScfvvjDXGyrScErc21wjnfMSLZe.mscz,True,False,True,False,./data/P/p/QmPpBiaNfZ82ppTYwdQScfvvjDXGyrScErc21wjnfMSLZe.json./metadata/7/4920303.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,1,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,Dancin' Nancy,Dancin' Nancy,,Misc tunes,,,1,1,0,45600,47.499999998772914,34,96,174,5.117647058823529,3,0,False,177,2.846939721344869,0.896551724137931,0.9637681159420288,/data2/zachary/musescore/data/Y/T/QmYTrMnu1wWnKcxXbDpVCyaDPGq3GiPQ7GTbKvnDXg7Ya4.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,False,False,False,./data/Y/X/QmYXekeMWPc62uJkZHJhhEBaBSRECsuDzgCf6G23RLQZN4.json./metadata/4/4923095.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,2,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,folk,,,Suffield,Suffield,,Misc Traditional,,,0,4,0-0-0-0,32160,33.49999999913458,17,68,212,12.470588235294118,1,0,False,213,2.5530899202558346,0.9948186528497408,0.9205729166666666,/data2/zachary/musescore/data/P/G/QmPGiR4W2dSPD68J4KKLKQ2tBA3bcv9HLNDSAP24pB9WRL.mscz,False,/data2/zachary/musescore/data/U/K/QmUKMCr3ikwt6QmdtaFjTJunjAFKZdC5VgeRznnb8ChPJw.mscz,True,/data2/zachary/musescore/data/U/K/QmUKMCr3ikwt6QmdtaFjTJunjAFKZdC5VgeRznnb8ChPJw.mscz,True,False,True,False,./data/U/K/QmUKMCr3ikwt6QmdtaFjTJunjAFKZdC5VgeRznnb8ChPJw.json./metadata/4/5792689.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,10,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,The Landslide,The Landslide,,Misc tunes,,,1,1,0,57600,29.9999999996,40,240,276,6.9,5,0,False,281,2.7074413865813907,0.9782608695652174,0.9944444444444444,/data2/zachary/musescore/data/Y/T/QmYTrMnu1wWnKcxXbDpVCyaDPGq3GiPQ7GTbKvnDXg7Ya4.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,False,False,False,./data/d/u/Qmdu3w2J3tCNVtxfAAgjbyxcc5hD3DKTNe3CjtB3UCvGkr.json./metadata/8/4714988.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,32,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,classical,,,Unanswered yet?,Unanswered yet? - Charles D. Tillman,,Charles D. Tillman,Charles Davis Tillman 1883,,0,2,0-0,25680,35.66666666573537,15,49,206,13.733333333333333,3,72,True,281,2.8533118622777125,0.9414634146341464,0.9487179487179488,/data2/zachary/musescore/data/Y/N/QmYNHgVhbngsuCFJAjgiN1m7Grc7BamPtdmjN75J4K9CbZ.mscz,False,/data2/zachary/musescore/data/Y/N/QmYNHgVhbngsuCFJAjgiN1m7Grc7BamPtdmjN75J4K9CbZ.mscz,False,/data2/zachary/musescore/data/Y/A/QmYAuxpd3FCMJexSULCPmPL1KBVwkRVtLfL3QJYh9fJ6TB.mscz,True,False,True,False,./data/Y/A/QmYAuxpd3FCMJexSULCPmPL1KBVwkRVtLfL3QJYh9fJ6TB.json./metadata/9/5734671.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,3,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,Tanteeka,Tanteeka,,Misc tunes,,,1,1,0,61440,63.99999999834667,36,129,208,5.777777777777778,5,0,False,213,2.9704626040014723,0.8269230769230769,0.9440104166666666,/data2/zachary/musescore/data/Y/T/QmYTrMnu1wWnKcxXbDpVCyaDPGq3GiPQ7GTbKvnDXg7Ya4.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,False,False,False,./data/R/n/QmRnshHk4tp8jEb9KBLPfVbiefmMC9zorawiRdt9wNBhnX.json./metadata/0/4707494.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,15,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,folk,,,Bim Rössli Adolf,Traditional music - Bim Rössli Adolf,,Misc Traditional,trad,,1,1,0,91920,95.74999999752646,71,199,338,4.76056338028169,3,0,False,341,2.6110224714881847,0.9526627218934912,0.9689716312056738,/data2/zachary/musescore/data/d/y/QmdyMqQrXP6fGX8yNgkTyhUnmwHhb84Z1DshUF7fHNY8Lu.mscz,True,/data2/zachary/musescore/data/d/y/QmdyMqQrXP6fGX8yNgkTyhUnmwHhb84Z1DshUF7fHNY8Lu.mscz,True,/data2/zachary/musescore/data/d/y/QmdyMqQrXP6fGX8yNgkTyhUnmwHhb84Z1DshUF7fHNY8Lu.mscz,True,False,True,False,./data/d/y/QmdyMqQrXP6fGX8yNgkTyhUnmwHhb84Z1DshUF7fHNY8Lu.json./metadata/5/4575725.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,3,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,Bill Connor's,Bill Connor's,,Misc tunes,,,1,1,0,124320,129.4999999966546,65,260,457,7.030769230769231,9,0,False,466,2.581272768311665,1.0,0.9635416666666666,/data2/zachary/musescore/data/Y/T/QmYTrMnu1wWnKcxXbDpVCyaDPGq3GiPQ7GTbKvnDXg7Ya4.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,False,False,False,./data/Z/i/QmZiqwpFtLFL754W9irwnGm27rVdYCJnmERSrqDApMpKXD.json./metadata/6/4872626.json,TrueFalseFalseFalseTrueTrue
